,id,name,est_diameter_max,relative_velocity,miss_distance,absolute_magnitude,hazardous
62285,3666232,(2014 FG),0.0542050786,33632.5646315326,4691311.950859932,25.2,0
62286,3666541,(2014 FT32),0.0494356193,22663.8260291523,10023065.248606684,25.4,0
62287,3698484,(2014 HC196),0.0494356193,23417.8278158973,15878008.179410163,25.4,0
62296,3663957,(2014 EL45),0.6223575734,69412.934820474,19149539.95806245,19.9,0
62297,3666235,(2014 FE),0.0206081961,71921.584230358,425372.043880255,27.3,0
62300,3667429,(2014 GR45),0.0986370281,37407.4279632886,9242947.63173443,23.9,0
62301,3749065,(2016 GT2),0.0450858206,48613.255076436646,34700572.60408606,25.6,0
62316,54162297,(2014 CS34),0.1592355304,33127.485223974,20900033.88255126,22.86,0
62348,3662645,(2014 DG80),0.0622357573,38074.24729183475,25082420.529296514,24.9,0
62352,3667089,(2014 GC34),0.1425738833,70776.2966236261,23533563.53750665,23.1,0
62362,3666234,(2014 FD),0.0472106499,30387.871614833,1740191.83725168,25.5,0
62364,3666676,(2014 FS37),0.0783501764,21407.9270023291,14078157.13047652,24.4,0
62370,2410832,410832 (2009 QO8),0.8872376825,59532.3805107629,73239126.89809391,19.13,0
62376,3653916,(2013 WT44),0.8204270649,40068.9866288185,4897802.055378589,19.3,1
62377,3662341,(2014 DB11),0.3420109247,32034.9358691616,27294294.60773596,21.2,0
62378,3663742,(2014 EO12),0.0430566244,26908.9414152168,7198471.767170653,25.7,0
62380,3666682,(2014 FM38),0.0567596853,53965.8187629473,5478847.437955284,25.1,0
62388,3666236,(2014 FH),0.1241766613,107352.2140032542,4973900.2927589,23.4,0
62407,3666928,(2014 FH54),0.2157943048,115182.7963766356,15484499.98816694,22.2,0
62415,3662875,(2014 DW110),0.0567596853,22962.6150132286,9672500.128252689,25.1,0
62417,3666924,(2014 GL1),0.0651688382,69371.1008018798,6469143.001158074,24.8,0
62418,3667131,(2014 GL35),0.4508582062,79060.6680456373,18543528.24680061,20.6,0
62426,3698489,(2014 HK196),0.0311917671,27972.5930658337,7476324.99240902,26.4,0
62427,3698498,(2014 HW196),0.0450858206,38536.7722042943,24255617.508699004,25.6,0
62433,54057196,(2020 SR7),0.2157943048,61796.787552954556,11280331.667152882,22.2,0
62448,54272762,(2022 GK4),0.0185370226,35954.6479014072,31070182.201124094,27.53,0
62454,3666433,(2014 FY6),0.1361570015,42263.5661512236,42920254.910246804,23.2,0
62455,3666632,(2014 FM33),0.0311917671,22660.3327341694,3616906.825303443,26.4,0
62458,3698505,(2014 HD197),0.0326617897,22682.568737152,10944973.970632987,26.3,0
62474,3666784,(2014 FN47),0.4571302686,58795.1572692413,47200579.849209934,20.57,0
62475,3666915,(2014 GG1),0.0326617897,22871.7311046513,1376432.334361553,26.3,0
62494,3666472,(2014 FF7),0.0682401509,16909.7253544568,17260052.154272225,24.7,0
62495,3666679,(2014 FT37),0.0179489885,27021.1761471222,391490.908845637,27.6,0
62497,3671133,(2014 JQ57),0.9863702813,71861.2541571265,61850692.60120472,18.9,0
62505,3667430,(2014 GS45),0.0783501764,26272.7627736928,12242649.30955008,24.4,0
62507,54122190,(2021 CG9),0.1374168468,42237.01678694905,30241209.75709521,23.18,0
62508,54132974,(2021 FF3),0.1667400697,39002.0504243119,46201940.89864172,22.76,0
62515,3666731,(2014 FB44),0.0472106499,27328.363496919,3444100.20711356,25.5,0
62516,3666978,(2014 GO17),0.1425738833,52003.5730514525,5821927.608401275,23.1,0
62517,3669252,(2014 HG124),0.0820427065,25305.2972258271,12310374.898221591,24.3,0
62525,2243566,243566 (1995 SA),2.0139096308,51185.459636069,28103528.323408227,17.35,1
62532,3666926,(2014 GH1),0.2259643771,2345.7160558815,43833721.62999178,22.1,0
62536,3667129,(2014 GK35),0.0783501764,73261.9728017647,3127524.650330357,24.4,0
62539,3669883,(2014 HN132),0.0450858206,27201.3205297278,14540744.801034331,25.6,0
62540,3698554,(2014 HE199),0.0542050786,43219.5417770746,4575857.969593418,25.2,0
62551,3666916,(2014 GF1),0.0375007522,27182.4583113402,7973499.346435731,26.0,0
62563,3662957,(2014 DM112),0.2477650126,34032.5342671339,43190852.451792836,21.9,0
62565,3669251,(2014 HF124),0.3119176705,70382.005802366,46151449.65778463,21.4,0
62576,3664086,(2014 EC49),0.1185877909,29292.8282635237,13255898.406976534,23.5,0
62579,3669247,(2014 HC124),0.1132504611,50204.2797534668,10573015.11320667,23.6,0
62580,3698483,(2014 HG196),0.0430566244,41902.4319720142,1150547.673825894,25.7,0
62589,3092158,(1997 GK3),0.1636967205,37610.0039472858,15155590.595634991,22.8,0
62591,3666927,(2014 GN1),0.0714562102,74587.4354144966,937250.55206671,24.6,0
62592,3667128,(2014 GM35),0.0259441818,84542.0680798646,465672.124320833,26.8,0
62594,3698530,(2014 HC198),0.0622357573,39488.8064872345,21724815.289892845,24.9,0
62601,3666973,(2014 GQ1),0.2716689341,63550.3430555863,19480808.91291855,21.7,0
62603,3667476,(2014 GB49),0.0411187571,46978.0927193423,1513918.282093169,25.8,0
62604,3670037,(2014 HA165),0.1425738833,29715.6061220091,16596457.889120605,23.1,0
62605,3698527,(2014 HE198),0.154184238,36646.5930610622,34037483.43370281,22.93,0
62606,3698549,(2014 HN198),0.0714562102,43615.3812155248,6489483.015713476,24.6,0
62617,3698543,(2014 HS198),0.0472106499,17031.9212691737,20358337.586755555,25.5,0
62632,3667090,(2014 GD34),0.0450858206,16121.5505425695,9573921.265435357,25.6,0
62634,3667137,(2014 GG45),0.0651688382,72267.805179167,36715293.82630151,24.8,0
62646,3669248,(2014 HE124),0.2366137501,117581.6591325342,12956018.271681072,22.0,1
62647,3670102,(2014 HV177),0.3750075218,49425.7199540072,24700591.615801737,21.0,1
62648,3698562,(2014 HJ199),0.0358129403,46421.7970859507,10941019.949331015,26.1,0
62653,2392211,392211 (2009 TG10),1.7948988478,84676.5886634701,38973109.11142222,17.6,0
62654,3664084,(2014 EZ48),0.9683669947,50441.30848423475,53298886.86707403,18.94,0
62656,3698499,(2014 HZ196),0.0567596853,10623.620852541,43235191.68220329,25.1,0
62657,3698533,(2014 HH198),0.0118587791,27549.028531962,3107529.354146796,28.5,0
62658,3739315,(2016 AY9),0.411187571,21519.701601191035,56038841.8504741,20.8,0
62668,3666977,(2014 GH17),0.2477650126,77995.9707415301,41342108.80224038,21.9,0
62670,3669060,(2014 HN4),0.0392681082,33852.7326025171,11351498.881981932,25.9,0
62671,3670148,(2014 HE184),0.0986370281,28642.4603617758,47768530.690868944,23.9,0
62672,3698538,(2014 HL198),0.0206081961,17472.708730783,5580351.612321529,27.3,0
62673,3698567,(2014 JT79),0.0517654482,47339.9300762086,5149330.588312417,25.3,0
62698,3698478,(2014 HM196),0.0392681082,44046.3137311742,28565434.12687458,25.9,0
62699,3745499,(2016 EA28),0.4943561926,48423.8075783875,72288701.30649567,20.4,0
62700,3753580,(2016 JJ38),0.0216491066,40269.56857830475,35805252.50134518,27.193,0
62702,54051022,(2020 PH2),0.3750075218,96567.14440671465,48440606.45213957,21.0,0
62705,2143409,143409 (2003 BQ46),1.5561088719,13097.6978210769,43442105.85180405,17.91,0
62712,3698557,(2014 JQ79),0.0358129403,26494.1192601545,5727000.429590645,26.1,0
62728,3670291,(2014 HQ184),0.0748238376,31689.2249411003,23111580.43889401,24.5,0
62729,3698492,(2014 HP196),0.0542050786,38709.2926740816,35376479.050694734,25.2,0
62730,3698540,(2014 HM198),0.0187948982,28782.4537422991,4269174.736521622,27.5,0
62739,3667474,(2014 GV48),0.0411187571,19447.7807514353,8098440.734858923,25.8,0
62740,3669064,(2014 HQ4),0.0342010925,54603.6449879657,2236106.278017251,26.2,0
62742,3670726,(2014 HS190),0.1132504611,24134.5638184029,30969319.00875144,23.6,0
62752,3667092,(2014 GS34),0.0820427065,34169.9732557093,10495236.368153714,24.3,0
62755,3687179,(2014 HZ193),0.1326905453,17337.2580902539,42232027.12679142,23.256,0
62764,3698528,(2014 HB198),0.0179489885,11407.0691552024,13382095.564799868,27.6,0
62778,3668975,(2014 HU2),0.0297879063,62260.461956502,1420245.122387601,26.5,0
62780,3669069,(2014 HF5),0.0517654482,23361.0456882075,5661984.611856952,25.3,0
62781,3698546,(2014 HU198),0.0284472297,27166.741882203,16668181.95958105,26.6,0
62783,3671124,(2014 JY54),0.0225964377,8615.142579765,10752790.523773698,27.1,0
62796,3668978,(2014 HX2),0.0215794305,27692.8122364,3138098.152983022,27.2,0
62808,3698515,(2014 HQ197),0.0450858206,29479.5763719522,13637848.92109994,25.6,0
62809,3698518,(2014 HS197),0.0078350176,62416.1141725363,1103843.7872838,29.4,0
62810,3698535,(2014 HJ198),0.0284472297,79591.0447111597,1246971.39980843,26.6,0
62818,3666427,(2014 FY),0.6223575734,51048.9127283623,59176250.71132472,19.9,0
62819,3669065,(2014 HS4),0.0358129403,20346.7273096595,7102051.377220618,26.1,0
62820,3670143,(2014 HP178),0.2716689341,7791.0649499035,46107380.99756173,21.7,0
62832,3670036,(2014 HZ164),0.1032856481,35807.432774757,10156085.221205616,23.8,0
62833,3672190,(2014 KM4),0.3266178974,63834.7245985681,30848347.0801304,21.3,1
62839,3837819,(2019 AA10),0.0450858206,62818.3837387282,57049177.703913145,25.6,0
62844,3662250,(2014 DX2),0.7835017643,17568.6555335742,50965208.93129868,19.4,0
62845,3668971,(2014 HP2),0.0206081961,22640.5256643261,1461214.069864736,27.3,0
62846,3698526,(2014 HA198),0.0108153351,12478.9478659648,4961580.683767595,28.7,0
62868,3698513,(2014 HM197),0.0215794305,54490.525449187,2134396.900252727,27.2,0
62869,3698519,(2014 HR197),0.0225964377,61578.3017834449,3115103.015591712,27.1,0
62870,3698520,(2014 HT197),0.0108153351,49020.0262243308,2296210.812638631,28.7,0
62871,3670704,(2014 JX24),0.0247765013,32603.8699971953,2660016.690868458,26.9,0
62881,3668955,(2014 HL2),0.0342010925,40401.272143633,3373816.853899936,26.2,0
62882,3669222,(2014 HM123),0.2978790628,29910.0809445733,38351463.76451474,21.5,0
62883,3698490,(2014 HL196),0.0130028927,13694.2003425291,12340065.796917511,28.3,0
62890,3892741,(2019 VG4),0.016369672,62193.41298270145,29245389.753990334,27.8,0
62902,3669245,(2014 HZ123),0.1081533507,18959.0158125782,28311221.8679921,23.7,0
62904,3670725,(2014 HR190),0.0342010925,12770.3452269334,24515692.47818721,26.2,0
62905,3698479,(2014 HF196),0.023661375,18694.864587242,22758541.40360405,27.0,0
62907,3698569,(2014 JX79),0.0118587791,31238.3889959107,1620896.36220101,28.5,0
62913,54105111,(2021 AN4),0.0188816516,17257.78236500625,39632710.856260024,27.49,0
62920,3666732,(2014 FY43),0.3119176705,32504.2880404402,38416375.58180921,21.4,0
62922,3669068,(2014 HE5),0.0494356193,50393.5295585267,3716242.563584251,25.4,0
62924,3698481,(2014 HD196),0.0714562102,27765.342070722,42627208.55525081,24.6,0
62925,3698477,(2014 HJ196),0.008590926,50291.7607099638,464001.355469525,29.2,0
62926,3670632,(2014 JQ24),0.2594418179,63756.462845457,35890322.66154173,21.8,0
62932,3662289,(2014 DC10),0.5943468684,43056.1912047163,34548850.13765642,20.0,0
62935,3698524,(2014 HX197),0.0682401509,32983.6287402189,39086943.48630896,24.7,0
62936,3698529,(2014 HD198),0.0068240151,61223.7186859316,691513.446353553,29.7,0
62937,3670398,(2014 JK15),0.358129403,31873.9331427844,26684318.11908529,21.1,0
62938,3670631,(2014 JO24),0.0748238376,31499.1822608824,12002058.819358531,24.5,0
62956,3698495,(2014 HV196),0.0271668934,17662.791855295,14928467.160017226,26.7,0
62957,3698503,(2014 HA197),0.0820427065,42373.5271356078,47655994.78061444,24.3,0
62958,3698534,(2014 HG198),0.0225964377,24144.3069038342,10604847.0865376,27.1,0
62967,3698497,(2014 HR196),0.0225964377,19343.4873380365,18291342.73986089,27.1,0
62973,3669148,(2014 HV46),0.1361570015,6039.225383287,40296001.34049692,23.2,0
62975,3671000,(2014 HV190),0.0358129403,16217.443414372,25365752.05097396,26.1,0
62976,3698488,(2014 HH196),0.0136157002,44098.0542216468,1698600.233520031,28.2,0
62977,3698500,(2014 HB197),0.016369672,32187.2912967883,3808913.357721671,27.8,0
62978,3698532,(2014 HF198),0.0196806745,30637.5539160506,15493903.725234926,27.4,0
62979,3698550,(2014 HY198),0.0068240151,32172.4479516579,28317029.297198266,29.7,0
62980,3698552,(2014 HA199),0.0156329154,13719.8911119685,7077116.120013065,27.9,0
62981,3710163,(2014 HN199),0.0247765013,65360.534678149,3250518.065049131,26.9,0
62997,3670702,(2014 HO190),0.0714562102,22842.3004666489,37357161.14756507,24.6,0
62998,3698511,(2014 HK197),0.0311917671,54948.5919560477,3972999.945988828,26.4,0
63000,3694985,(2014 UT116),0.3266178974,56211.644016867256,48905350.8452696,21.3,0
63005,3669888,(2014 HX164),0.0215794305,47460.73707149945,27052529.288071837,27.2,0
63007,3698523,(2014 HY197),0.0113250461,15489.467931391,5852338.731082521,28.6,0
63008,3698560,(2014 HH199),0.0247765013,24495.5437044351,16863730.834922794,26.9,0
63011,54144925,(2021 JQ4),0.6730386097,141584.519788915,34785634.72339709,19.73,0
63017,3670142,(2014 JD),0.0326617897,37649.8526643086,2948287.612577885,26.3,0
63019,3670727,(2014 JS25),0.0297879063,28663.5237727982,4056388.371810192,26.5,0
63030,3667133,(2014 GC45),0.1714115092,22357.8131578653,27734427.35377081,22.7,0
63031,3670099,(2014 HE177),0.0411187571,21373.1832728794,7334001.962108611,25.8,0
63032,3670146,(2014 HT178),0.0297879063,52240.2341461697,2278248.790864962,26.5,0
63033,3698537,(2014 HO198),0.0297879063,22775.6115583443,6950572.10456835,26.5,0
63040,3669246,(2014 HA124),0.0297879063,25354.514994639,7746064.807087511,26.5,0
63041,3698494,(2014 HS196),0.0187948982,42348.4027508282,3025323.783723735,27.5,0
63050,54248041,(2022 DH),0.0177027191,48865.63827480235,32885091.60709428,27.63,0
63055,3663021,(2014 DO112),0.3404395273,10270.092353200751,46695359.927257404,21.21,0
63056,3698568,(2014 JW79),0.0284472297,42819.3535251694,2834090.642373833,26.6,0
63069,3698514,(2014 HP197),0.0342010925,21163.52888841345,19761558.779274046,26.2,0
63070,3672193,(2014 KP4),0.8590926012,119396.0858034854,39863241.03929194,19.2,1
63075,54136760,(2021 GW7),0.1259041307,50152.08673673115,20486847.40797079,23.37,0
63082,3698541,(2014 HQ198),0.0411187571,20507.038678228,11633290.734901449,25.8,0
63094,3698502,(2014 HC197),0.1361570015,25117.2523729503,42205629.83464057,23.2,0
63095,3698547,(2014 HV198),0.0311917671,34963.8692011977,14296111.204009231,26.4,0
63107,3710162,(2014 HO199),0.0375007522,34871.9161095093,16614051.137184937,26.0,0
63109,3671118,(2014 JT54),0.0899580388,74476.2313752786,5062685.042866478,24.1,0
63111,3672357,(2014 KE22),0.0517654482,23944.4721479389,10111782.365517236,25.3,0
63113,3675298,(2014 NX64),0.1164233197,26777.9117468198,17265519.193471584,23.54,0
63121,2391211,391211 (2006 HZ51),1.1696070537,58828.7460225438,49635343.70614668,18.53,1
63126,3687156,(2014 HC192),0.0259441818,23072.58538498505,31151089.493912257,26.8,0
63127,3698501,(2014 HX196),0.0859092601,73218.5547981858,40610615.48968697,24.2,0
63128,3698525,(2014 HW197),0.0517654482,27728.3516723185,40914396.31464376,25.3,0
63130,3671001,(2014 JA31),0.1132504611,51729.9109789126,9806828.48382264,23.6,0
63132,3672671,(2014 KD46),0.1032856481,44769.1133856085,11195154.566918967,23.8,0
63140,3670149,(2014 HF184),0.0247765013,15012.8487134646,11541350.367324088,26.9,0
63141,3671874,(2014 KD),0.0783501764,34803.321409784,2976968.59101322,24.4,0
63142,3672465,(2014 KO39),0.1241766613,12307.6240184678,30548871.771630943,23.4,0
63144,3674874,(2014 OY1),0.8995803882,64726.7552184942,25351312.954320285,19.1,1
63157,3670296,(2014 HT184),0.2477650126,93327.3742360619,15923171.537006572,21.9,0
63159,3672903,(2014 KO76),0.0986370281,51427.9616055458,13063817.40473862,23.9,0
63160,3697801,(2014 WF200),0.0196806745,28529.3282405864,33467262.48924593,27.4,0
63178,3698544,(2014 HX198),0.023661375,41085.9661218725,5191841.530794364,27.0,0
63180,3672462,(2014 KB39),0.0567596853,27221.6037686864,11427964.486851605,25.1,0
63190,3013648,(1998 MS2),0.4943561926,40080.941477743,40625757.36721434,20.4,0
63193,3668967,(2014 HM2),0.2594418179,23903.5829420233,15322036.506869707,21.8,0
63194,3672962,(2014 KO84),0.1185877909,12679.8843548748,28589042.735211182,23.5,0
63204,3673134,(2014 KW86),0.1081533507,14282.4280707023,37615381.32786208,23.7,0
63218,3670393,(2014 JE15),0.0567596853,35576.94745150935,34382279.27480079,25.1,0
63235,3698553,(2014 HB199),0.0622357573,51155.5385225851,7167594.677043931,24.9,0
63253,3654378,(2013 WF108),0.5176544822,66297.0012802618,4332726.649338643,20.3,1
63256,3670728,(2014 HT190),0.0375007522,29517.2837311668,10921686.234767744,26.0,0
63257,3672293,(2014 KX21),0.0472106499,23960.053335335,9110686.65888873,25.5,0
63270,3694046,(2014 US33),0.0567596853,39003.5539577099,37215018.734253,25.1,0
63275,3666630,(2014 FN33),0.3750075218,19651.6981642685,21770685.7367816,21.0,0
63276,3670103,(2014 HW177),0.1879489824,33369.7187397479,26757474.39467376,22.5,0
63277,3670703,(2014 JW24),0.0986370281,31129.5436787425,6057944.412993738,23.9,0
63278,3673138,(2014 KY86),0.1132504611,81994.4367846728,6531335.129175943,23.6,0
63286,3698548,(2014 HR198),0.0118587791,12234.2191819513,6080193.550686719,28.5,0
63299,3670094,(2014 HY176),0.2060819612,35598.1876465383,16317284.522518637,22.3,0
63310,3673544,(2014 LV14),0.0941976306,20096.9783485304,23635398.21844709,24.0,0
63313,3738917,(2015 YH1),0.0542050786,71016.86779976811,32032882.058599252,25.2,0
63328,3843339,(2019 OL),0.0392681082,29645.579332394434,40849222.42681403,25.9,0
63333,3669017,(2014 HG4),0.6516883822,62860.6773011286,32734319.573332228,19.8,0
63344,3669016,(2014 HD3),0.4943561926,32324.7388836078,13183060.101660756,20.4,0
63345,3669887,(2014 HQ132),0.4305662442,39517.641593109,28227597.780646123,20.7,0
63346,3672463,(2014 KH39),0.0342010925,39806.8980798064,439164.608459367,26.2,0
63349,3673597,(2014 LN17),0.023661375,88816.6072895922,213884.951629562,27.0,0
63350,3673680,(2014 LY21),0.0089958039,47915.2290158791,20042.52423112,29.1,0
63361,3694525,(2014 UB58),0.0859092601,51450.23278321325,44191560.56529994,24.2,0
63369,3655975,(2014 AF51),0.4943561926,41609.512147621,27863645.401222207,20.4,1
63370,3698561,(2014 HK199),0.0247765013,14544.3415406919,10416655.075407568,26.9,0
63372,3672732,(2014 KQ75),0.0517654482,69336.5629779346,1148154.242543977,25.3,0
63373,3673981,(2014 MD18),0.0714562102,24316.0846289479,5116512.121747344,24.6,0
63377,54091637,(2020 WT1),0.0297879063,90062.72857334343,43543635.83678947,26.5,0
63384,54121893,(2021 CM8),0.0820427065,43210.5441668539,25391004.36590719,24.3,0
63397,3672672,(2014 KC46),0.1636967205,68997.9616867336,4325241.430154471,22.8,0
63398,3673384,(2014 LM9),0.0594346868,26574.091064113,8855479.738728408,25.0,0
63404,3670701,(2014 JU24),0.0859092601,13881.0030267944,23788774.57160841,24.2,0
63406,3673469,(2014 LY9),0.0859092601,23477.1197732775,19047912.500091545,24.2,0
63415,3672901,(2014 KP76),0.1361570015,26825.5719248032,25528111.995585363,23.2,0
63429,3669886,(2014 HM132),0.0594346868,14658.5596547105,18407917.613087952,25.0,0
63431,3674025,(2014 MD19),0.1714115092,47313.1935287136,29149861.93225176,22.7,0
63458,3674249,(2014 MB55),0.0682401509,29650.6635864268,3554312.2490957,24.7,0
63459,3675093,(2014 MA68),0.0390517031,21165.5257322162,1588979.462159279,25.912,0
63460,3686159,(2014 QJ434),0.4508582062,48612.6365252962,36096169.61489768,20.6,0
63483,3674104,(2014 MJ27),0.1425738833,19184.8578593459,19361083.4935895,23.1,0
63492,3698559,(2014 HG199),0.2716689341,15156.5938921408,44220774.28419004,21.7,0
63493,3673917,(2014 MB6),0.033887535,35603.728316811,1776021.858537723,26.22,0
63506,3674106,(2014 MM27),0.1185877909,34484.9296910184,16661647.360061793,23.5,0
63507,3698846,(2014 WV202),0.1032856481,40376.1810338307,25788773.186766844,23.8,0
63514,3698566,(2014 JS79),0.1563291544,31677.8634226078,28438655.30261312,22.9,0
63515,3674178,(2014 MT41),0.0297879063,24839.1400546555,1691995.921393354,26.5,0
63516,3675179,(2014 MW67),0.0730533235,19603.0154903067,14853613.80131212,24.552,0
63522,3673868,(2014 MQ5),0.2594418179,39230.6735350156,45817087.96144351,21.8,0
63524,3674745,(2014 NV63),0.1241766613,40654.5846519546,17295315.154751603,23.4,0
63525,3674963,(2014 OL6),0.3750075218,14589.2192651238,61066215.328406,21.0,0
63534,3661319,(2014 CZ2),0.4305662442,43385.3521370064,31662151.26504755,20.7,0
63550,54123263,(2021 DS),0.0920534307,33814.28614185405,19621668.330018133,24.05,0
63552,2511137,511137 (2013 XM24),0.9419763057,80406.5959534154,16917054.202815585,19.0,0
63555,3674248,(2014 NM2),0.1361570015,61208.2942806413,11730662.597224256,23.2,0
63560,3843804,(2019 RW1),0.0651688382,29085.157904554,39849181.54972667,24.8,0
63567,3673916,(2014 MG6),0.0342010925,19091.144491347,3647394.422415833,26.2,0
63582,3673168,(2014 KB91),0.5297122041,61461.7820319967,39372069.62143439,20.25,1
63583,3673978,(2014 MX17),0.4721064988,86187.606849603,24803398.92225377,20.5,0
63602,3843627,(2019 QU3),0.0108153351,39021.76273926915,20516439.2354773,28.7,0
63606,2099248,99248 (2001 KY66),2.9379200884,56213.788216151705,41798343.26069631,16.53,1
63613,3673980,(2014 MC18),0.2978790628,21479.6308060308,44186613.44601788,21.5,0
63616,54105518,(2021 AW5),0.0292442157,40840.80759293651,43419318.460974805,26.54,0
63622,3672191,(2014 KN4),0.0820427065,18943.7195779933,16243788.091293365,24.3,0
63623,3673836,(2014 MY),0.0682401509,34219.9194793431,9979788.7539848,24.7,0
63624,3673979,(2014 MY17),0.2157943048,51068.7831764423,13549745.963284886,22.2,0
63627,3843087,(2019 NJ),0.1132504611,35183.325611950364,22310963.69517183,23.6,0
63630,2349219,349219 (2007 SV11),1.3868834919,84501.5530063896,37305146.2823216,18.16,0
63636,3674105,(2014 ML27),0.1714115092,47495.6009429274,5967010.345408509,22.7,0
63664,54171313,(2021 NU8),0.1452245297,17121.32743974425,50497341.44327582,23.06,0
63672,3674501,(2014 MQ60),0.1968067451,17660.9486167333,32367548.02204816,22.4,0
63687,54214049,(2021 UT5),0.0126485278,48095.39094442545,7883681.705314632,28.36,0
63700,54201458,(2021 SQ3),0.4305662442,18314.83777474495,69430356.51853651,20.7,0
63702,3668954,(2014 HK2),0.5176544822,52904.1870776009,63330929.99997205,20.3,0
63703,3674175,(2014 MO41),0.130028927,99387.0685328054,10677487.728187753,23.3,0
63704,3674749,(2014 ML67),0.0899580388,68539.4982547571,6198551.316368655,24.1,0
63705,3675116,(2014 MG68),0.1506745763,51276.2008231246,18242600.10362686,22.98,0
63706,3843430,(2019 OY3),0.7482383761,101942.0459068327,28465175.1079396,19.5,1
63710,3674026,(2014 MJ26),0.0651688382,31243.3942440642,3721616.956822723,24.8,0
63711,54200005,(2021 SE1),0.0295148091,34206.52713150773,50097263.96076727,26.52,0
63724,3674023,(2014 MF19),0.1032856481,40529.17966804355,40428210.05880663,23.8,0
63725,3700064,(2014 XK3),0.7727517171,65657.89525222067,59633196.567491636,19.43,0
63733,3623999,(2013 AG69),0.0206081961,61316.11013843445,28405744.27236598,27.3,0
63734,3673470,(2014 LX9),0.1081533507,21224.7011163823,26715894.78869128,23.7,0
63735,3673914,(2014 MF6),0.4305662442,40916.034291658,3486134.949655723,20.7,1
63736,3674865,(2014 NM64),0.1794898848,73888.9269159398,41194467.71725933,22.6,0
63751,3674617,(2014 ND52),0.1081533507,20786.2187023323,13916101.722249076,23.7,0
63755,54156748,(2021 LG2),0.2312277636,47675.3255311883,33778199.096437454,22.05,0
63761,3675110,(2014 MF68),0.1134070305,25035.6398273772,20393388.7716108,23.597,0
63777,3678250,(2014 OD300),0.41690776,24922.80557266855,40089794.08067107,20.77,0
63778,3680281,(2014 OY391),0.0375007522,50344.6579428737,1640056.962109119,26.0,0
63785,3673869,(2014 MS5),0.1714115092,42612.0038612381,6704110.451491422,22.7,0
63786,3674336,(2014 NB3),0.0820427065,26210.4602549356,14455594.112304367,24.3,0
63788,3676115,(2014 ON207),0.1361570015,18102.7948607109,27715751.795036606,23.2,0
63801,3674337,(2014 ML55),0.130028927,19772.2796653933,26840872.02076412,23.3,0
63802,3675019,(2014 OT111),0.2716689341,36744.941966126,4951846.335406908,21.7,1
63806,54219283,(2021 VN10),0.0140617696,58421.71771210946,33452828.74819599,28.13,0
63816,3674179,(2014 MV41),0.0899580388,50469.911073274,4077000.250574745,24.1,0
63832,3675146,(2014 MO68),0.1259041307,46850.1721907501,12195530.199160015,23.37,0
63833,3676118,(2014 OQ207),0.0748238376,29143.8197413231,8690201.393989682,24.5,0
63840,2419922,419922 (2011 BJ24),1.6983999907,98537.8707374864,74159685.66390112,17.72,0
63843,3675170,(2014 MU67),0.0920958327,18416.4310077871,21758987.49750312,24.049,0
63857,3674333,(2014 MJ55),0.1132504611,49331.2002050646,11078326.274900123,23.6,0
63858,3682232,(2014 QE3),0.1185877909,20255.7977796552,12077368.331888843,23.5,0
63866,3666473,(2014 ER49),1.1858779086,56198.036336238,25293840.205267087,18.5,1
63867,3676114,(2014 OH112),0.0297879063,30331.3147952584,19652693.349998605,26.5,0
63884,3674755,(2014 NA64),0.6516883822,19677.8914307292,27340184.442508657,19.8,0
63890,3989091,(2020 BJ5),0.4305662442,81335.53673177634,56673226.29625344,20.7,0
63904,2411655,411655 (2011 WW4),1.1482593191,16412.9723769697,62586311.82301272,18.57,0
63909,3681053,(2014 OR392),0.0411187571,30872.0377963583,4123478.049855908,25.8,0
63920,3670100,(2014 HF177),0.6546964391,28156.6177028522,19523699.549754344,19.79,0
63930,3673919,(2014 MD6),0.2978790628,25829.744571539,11184629.922930645,21.5,0
63937,2416851,416851 (2005 MM13),0.933340215,50938.08252620255,72767429.21092607,19.02,0
63954,3766338,(2017 AM4),0.8995803882,115217.42473765856,31329051.66609648,19.1,1
63964,3674887,(2014 OP2),0.0089958039,42006.230448264,199650.205666304,29.1,0
63965,3699505,(2014 WD365),0.6824015094,63596.9906306348,48794894.89892021,19.7,0
63968,3673922,(2014 MK6),0.358129403,11554.1036251609,40246972.89753226,21.1,0
63969,3674332,(2014 MG55),0.0899580388,28313.0843753802,10083612.248848164,24.1,0
63971,3676117,(2014 OM207),0.0089958039,30365.2577052359,269304.170721264,29.1,0
63987,3672964,(2014 KV84),0.5675968529,14133.6847274766,48564890.34296433,20.1,0
63999,3678251,(2014 OF300),0.0326617897,55988.005258183,1468111.234781725,26.3,0
64000,3682530,(2014 QS168),0.1361570015,25494.0669552994,3605187.507685087,23.2,0
64010,3685268,(2014 QK390),0.1563291544,14156.0391354796,37324056.84434978,22.9,0
64013,3843102,(2019 NU),0.1714115092,30671.51807869245,24939818.005295582,22.7,0
64024,3678608,(2014 OR338),0.0859092601,19880.880477162,25746640.56981824,24.2,0
64025,3689178,(2014 RU30),0.358129403,51873.8395416307,30629779.81988835,21.1,0
64029,54248456,(2022 DA2),0.0322136532,86694.72678569375,32220685.429422818,26.33,0
64031,3678015,(2014 OV299),0.0342010925,48185.877337254,3683974.976215666,26.2,0
64039,54091653,(2020 WD2),0.0187948982,41128.35345182885,20279972.89676538,27.5,0
